,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position,transferredSchools
37,Rod Strickland\stricro02,1987-88,DePaul,Ind,26,,32.2,8.0,15.1,0.528,7.0,13.0,0.541,0.9,2.1,0.444,3.2,5.3,0.606,,,3.8,7.8,2.9,0.2,3.1,2.0,20.0,,3.23,3,190,79,Guard,0
38,Tierre Brown\brownti01,2000-01,McNeese State,Southland,31,31.0,34.3,6.9,16.7,0.41100000000000003,5.2,11.8,0.44299999999999995,1.6,4.9,0.336,4.7,5.9,0.7929999999999999,2.1,3.6,5.7,3.6,1.8,0.2,3.2,2.0,20.1,,-8.42,4,188,85,Guard,0
39,DeMar DeRozan\derozde01,2008-09,USC,Pac-10,35,35.0,33.4,5.5,10.5,0.523,5.3,9.5,0.562,0.2,1.0,0.16699999999999998,2.7,4.2,0.6459999999999999,2.4,3.3,5.7,1.5,0.9,0.4,2.1,2.1,13.9,,9.15,1,201,99,Forward,0
40,Brandon Davies\daviebr01,2012-13,BYU,WCC,36,36.0,29.3,6.4,12.2,0.522,6.2,11.8,0.527,0.1,0.4,0.35700000000000004,4.8,7.1,0.682,2.1,5.9,8.0,2.4,1.3,1.0,2.6,3.1,17.7,,3.75,4,206,106,Forward,0
41,Andrew DeClercq\declean01,1994-95,Florida,SEC,30,,32.2,4.6,9.0,0.511,4.4,8.5,0.522,0.2,0.5,0.33299999999999996,3.8,5.3,0.723,,,8.8,1.4,1.2,1.1,2.8,3.4,13.2,,11.31,4,208,104,Forward,0
42,Quincy Pondexter\pondequ01,2009-10,Washington,Pac-10,36,36.0,32.3,6.8,12.9,0.528,6.3,11.5,0.55,0.5,1.4,0.353,5.2,6.3,0.8270000000000001,3.0,4.4,7.4,1.8,1.3,0.6,1.9,2.5,19.3,,7.49,4,201,97,Forward,0
43,Marcus Smart\smartma01,2013-14,Oklahoma State,Big 12,31,31.0,32.7,5.3,12.5,0.42200000000000004,3.7,7.2,0.514,1.6,5.3,0.299,5.9,8.1,0.728,1.4,4.5,5.9,4.8,2.9,0.6,2.6,2.9,18.0,,8.34,2,193,99,Guard,0
44,Chris Quinn\quinnch01,2005-06,Notre Dame,Big East,29,29.0,40.0,6.0,13.3,0.45,3.6,7.6,0.473,2.4,5.8,0.419,3.3,3.8,0.872,0.8,2.9,3.8,6.4,1.6,0.1,2.7,2.1,17.7,,6.68,4,188,83,Guard,0
45,Nikola Vucevic\vucevni01,2010-11,USC,Pac-10,34,34.0,34.9,6.3,12.5,0.505,5.5,10.1,0.542,0.9,2.4,0.349,3.6,4.8,0.755,2.9,7.4,10.3,1.6,0.5,1.4,1.7,2.8,17.1,,7.96,3,208,99,Forward,0
46,Michael Curry\currymi01,1989-90,Georgia Southern,TAAC,28,,33.1,5.9,9.4,0.621,5.9,9.3,0.628,0.0,0.1,0.0,4.9,6.1,0.8059999999999999,,,7.0,2.1,1.2,0.2,,,16.6,,-8.44,4,196,95,Guard,0
47,Brandon Knight\knighbr03,2010-11,Kentucky,SEC,38,38.0,35.9,5.7,13.5,0.423,3.4,7.4,0.461,2.3,6.1,0.377,3.6,4.5,0.795,0.7,3.4,4.0,4.2,0.7,0.2,3.2,2.2,17.3,,8.91,1,190,83,Guard,0
48,Kyrie Irving\irvinky01,2010-11,Duke,ACC,11,8.0,27.5,5.0,9.5,0.529,3.4,5.9,0.569,1.6,3.5,0.462,5.8,6.5,0.9009999999999999,0.5,2.8,3.4,4.3,1.5,0.5,2.5,2.1,17.5,,8.31,1,188,81,Guard,0
49,Andre Ingram\ingraan01,2006-07,American,Patriot,30,30.0,34.5,5.0,11.9,0.42,2.4,5.8,0.41600000000000004,2.6,6.1,0.424,2.6,3.2,0.8320000000000001,0.7,4.0,4.8,1.8,1.2,0.1,1.3,1.7,15.2,,-4.38,4,190,86,Guard,0
50,Caleb Swanigan\swanica01,2016-17,Purdue,Big Ten,35,35.0,32.5,6.3,12.0,0.527,5.3,9.6,0.5479999999999999,1.1,2.4,0.447,4.7,6.0,0.7809999999999999,2.7,9.7,12.5,3.1,0.4,0.8,3.4,2.8,18.5,,8.79,2,206,117,Forward,0
51,Chris McCullough\mcculch01,2014-15,Syracuse,ACC,16,16.0,28.1,3.4,7.1,0.478,3.3,7.0,0.473,0.1,0.1,1.0,2.5,4.4,0.563,2.3,4.6,6.9,1.1,1.7,2.1,2.2,2.6,9.3,,7.68,1,208,99,Forward,0
52,Jarron Collins\collija03,2000-01,Stanford,Pac-10,34,34.0,28.3,4.5,8.1,0.5579999999999999,4.5,7.9,0.563,0.1,0.2,0.33299999999999996,3.7,5.4,0.687,2.0,4.7,6.7,1.4,0.6,0.6,1.5,2.5,12.8,,9.86,4,211,115,Forward,0
53,Derrick Caracter\caracde01,2009-10,UTEP,CUSA,27,22,26.7,5.5,9.7,.567,5.3,9.1,.585,0.1,0.6,.267,3.0,4.4,.672,2.7,5.4,8.1,1.1,1.0,0.9,2.9,3.0,14.1,,1.96,3,206,124,Forward,1
54,Renaldo Balkman\balkmre01,2005-06,South Carolina,SEC,38,22.0,25.7,4.0,6.6,0.608,3.9,6.2,0.624,0.1,0.3,0.308,1.5,2.7,0.5379999999999999,2.1,4.2,6.3,1.9,1.7,1.3,1.7,2.2,9.6,,8.14,3,203,94,Forward,0
55,Sean Kilpatrick\kilpase01,2013-14,Cincinnati,AAC,34,33.0,33.8,6.3,14.9,0.423,3.6,7.0,0.506,2.7,7.9,0.348,5.3,6.3,0.845,1.1,3.2,4.3,2.5,1.4,0.0,2.1,1.4,20.6,,5.28,4,193,95,Guard,0
56,Will Solomon\solomwi01,2000-01,Clemson,ACC,30,28.0,33.3,6.1,15.4,0.397,2.9,7.0,0.42100000000000004,3.2,8.4,0.377,4.3,5.5,0.7879999999999999,0.6,2.3,2.9,3.4,1.4,0.3,4.1,2.4,19.7,,8.31,3,185,83,Guard,0
57,Gabe Pruitt\pruitga01,2006-07,USC,Pac-10,26,24.0,33.1,4.0,9.6,0.41600000000000004,2.2,4.3,0.496,1.8,5.3,0.35,2.6,3.3,0.8,0.6,2.2,2.8,4.3,1.8,0.3,1.8,2.2,12.5,,7.87,3,193,77,Guard,0
58,Jonathon Simmons\simmojo02,2011-12,Houston,CUSA,30,29.0,30.1,5.1,10.0,0.512,4.1,7.3,0.56,1.1,2.8,0.386,3.4,4.7,0.716,1.4,3.6,5.0,2.2,0.7,0.4,3.3,2.5,14.7,,0.21,1,198,88,Guard,0
59,Chris Johnson\johnsch04,2011-12,Dayton,A-10,32,32.0,29.7,4.1,8.8,0.465,1.9,3.4,0.574,2.2,5.4,0.397,2.1,2.5,0.848,2.5,3.9,6.4,1.3,0.7,0.6,1.6,2.3,12.4,,4.3,4,198,97,Forward,0
60,Charles Jenkins\jenkich01,2010-11,Hofstra,CAA,33,33.0,37.3,7.5,14.6,0.517,5.5,9.8,0.563,2.0,4.8,0.42,5.5,6.7,0.8240000000000001,0.5,2.8,3.4,4.8,1.7,0.7,2.2,2.0,22.6,,0.13,4,190,99,Guard,0
61,Walter McCarty\mccarwa01,1995-96,Kentucky,SEC,36,,24.7,4.2,7.8,0.5429999999999999,3.4,6.1,0.564,0.8,1.7,0.467,2.1,2.9,0.721,,,5.7,2.6,1.2,1.4,2.3,3.3,11.3,,10.06,3,208,104,Forward,0
62,Demetrius Jackson\jacksde01,2002-03,Pacific,Big West,27,23.0,29.4,4.6,11.7,0.39399999999999996,2.9,6.4,0.44299999999999995,1.7,5.2,0.33299999999999996,2.7,3.3,0.82,0.2,1.5,1.7,3.0,1.2,0.1,3.1,2.9,13.6,,-0.95,2,178,77,Guard,0
63,Derrick Jones\jonesde02,2000-01,Samford,TAAC,29,29,,4.4,10.2,.434,1.5,2.7,.571,2.9,7.6,.386,2.0,3.2,.620,0.8,3.8,4.6,2.7,0.7,0.4,2.8,3.2,13.8,,-6.14,4,196,86,Guard,1
64,Nick Fazekas\fazekni01,2006-07,Nevada,WAC,32,32.0,30.3,7.8,13.7,0.568,6.9,11.6,0.591,0.9,2.0,0.431,4.0,4.7,0.848,3.0,8.1,11.1,1.8,0.8,1.5,2.0,2.3,20.4,,1.09,4,211,106,Forward,0
65,Matt Costello\costema01,2015-16,Michigan State,Big Ten,35,35.0,22.9,4.2,7.5,0.561,4.2,7.3,0.57,0.1,0.2,0.25,2.2,2.9,0.752,2.9,5.3,8.2,1.3,0.7,1.2,1.1,2.1,10.7,,6.94,4,206,111,Forward,0
66,Wesley Person\persowe01,1993-94,Auburn,SEC,28,,35.9,7.8,16.0,0.484,4.4,8.5,0.521,3.3,7.5,0.44299999999999995,3.4,4.6,0.7340000000000001,,,6.4,2.8,1.0,0.4,3.0,1.6,22.2,,7.17,4,198,88,Guard,0
67,Kendall Gill\gillke01,1989-90,Illinois,Big Ten,29,29.0,34.5,7.3,14.6,0.5,6.5,12.3,0.528,0.8,2.3,0.348,4.7,6.0,0.777,,,4.9,3.3,2.2,0.6,2.5,2.3,20.0,,9.89,4,196,88,Guard,0
68,Chris Porter\portech01,1999-00,Auburn,SEC,26,26.0,29.0,5.4,11.7,0.46399999999999997,5.3,11.0,0.47700000000000004,0.2,0.7,0.235,3.6,5.3,0.6759999999999999,,,7.3,1.2,2.0,0.3,2.1,2.7,14.6,,8.2,2,201,98,Forward,0
69,Loren Woods\woodslo01,2000-01,Arizona,Pac-10,29,28,30.3,4.6,9.1,.504,4.6,9.0,.506,0.0,0.1,.333,4.0,4.9,.830,1.6,4.9,6.5,2.1,0.7,2.9,2.0,2.2,13.2,,12.56,4,216,111,Center,1
70,Josh Selby\selbyjo01,2010-11,Kansas,Big 12,26,11.0,20.4,2.8,7.4,0.373,1.5,3.8,0.384,1.3,3.6,0.36200000000000004,1.1,1.4,0.757,0.4,1.8,2.2,2.2,0.8,0.0,2.0,1.7,7.9,,7.62,1,188,83,Guard,0
71,Raja Bell\bellra01,1998-99,Florida International,Sun Belt,29,,34.9,5.8,12.6,.456,4.1,7.9,.522,1.7,4.8,.348,3.5,4.7,.745,,,4.3,2.7,1.3,0.2,2.6,1.0,16.7,,0.92,4,196,92,Forward,1
72,Harold Jamison\jamisha01,1998-99,Clemson,ACC,35,,29.1,5.0,7.4,0.674,5.0,7.4,0.674,0.0,0.0,,2.8,5.4,0.521,,,9.9,1.0,0.5,0.4,2.2,2.5,12.7,,6.59,4,203,117,Forward,0
73,Josh Gray\grayjo01,2015-16,LSU,SEC,32,9,15.5,2.2,5.0,.440,1.9,3.8,.512,0.3,1.2,.211,0.8,1.3,.650,0.3,1.8,2.1,1.8,1.0,0.0,1.4,1.7,5.4,,7.00,3,185,82,Guard,1
74,Mason Plumlee\plumlma01,2012-13,Duke,ACC,36,36.0,34.7,6.1,10.3,0.599,6.1,10.3,0.599,0.0,0.0,,4.8,7.1,0.6809999999999999,2.7,7.2,9.9,1.9,1.0,1.4,2.9,2.6,17.1,,9.54,4,208,106,Forward,0
75,Troy Caupain\caupatr01,2016-17,Cincinnati,AAC,36,36.0,32.3,3.6,9.2,0.39399999999999996,2.3,5.0,0.45299999999999996,1.4,4.2,0.325,1.9,2.8,0.687,0.6,3.9,4.6,4.4,1.2,0.3,1.3,1.5,10.5,,5.49,4,190,90,Guard,0
76,Tim Hardaway\hardati01,1988-89,UTEP,WAC,33,33.0,35.8,7.7,15.4,0.501,6.3,11.5,0.5479999999999999,1.5,4.0,0.366,5.1,6.9,0.741,,,4.0,5.4,2.8,0.2,2.7,2.4,22.0,,3.4,4,183,79,Guard,0
77,Dante Cunningham\cunnida01,2008-09,Villanova,Big East,38,38.0,31.6,6.4,12.2,0.525,6.4,12.2,0.527,0.0,0.1,0.0,3.3,4.7,0.6970000000000001,2.6,4.9,7.5,1.2,1.2,1.2,2.2,2.7,16.1,,8.72,4,206,104,Forward,0
78,Alize Johnson\johnsal02,2017-18,Missouri State,MVC,33,33.0,31.2,5.2,12.1,0.43,4.0,7.7,0.516,1.2,4.4,0.281,3.3,4.4,0.759,3.2,8.5,11.6,2.8,0.5,0.4,2.2,2.1,15.0,,0.45,2,206,91,Forward,0
79,Sasha Kaun\kaunsa01,2007-08,Kansas,Big 12,40,6.0,17.7,2.7,4.4,0.619,2.7,4.4,0.619,0.0,0.0,,1.7,3.1,0.541,1.6,2.3,3.9,0.3,0.4,1.2,0.8,2.4,7.1,,8.2,4,211,113,Center,0
80,Jamison Brewer\breweja01,2000-01,Auburn,SEC,32,32.0,32.3,3.0,6.5,0.469,2.7,5.1,0.534,0.3,1.4,0.22699999999999998,2.0,3.8,0.529,2.8,4.4,7.2,5.8,1.5,0.1,2.9,1.5,8.4,,7.13,2,193,83,Guard,0
81,Roger Powell\powelro01,2004-05,Illinois,Big Ten,39,39.0,25.1,4.5,8.2,0.5489999999999999,4.0,6.8,0.581,0.5,1.3,0.385,2.5,3.4,0.7290000000000001,2.6,3.1,5.7,0.4,0.6,0.2,1.1,2.6,12.0,,8.47,4,198,106,Forward,0
82,DeAndre Jordan\jordade01,2007-08,Texas A&M,Big 12,35,21.0,20.1,3.2,5.2,0.617,3.2,5.2,0.617,0.0,0.0,,1.5,3.4,0.43700000000000006,1.9,4.1,6.0,0.4,0.2,1.3,1.6,1.9,7.9,,7.46,1,211,113,Center,0
83,Tahjere McCall\mccalta01,2016-17,Tennessee State,OVC,27,27,32.1,4.7,10.8,.435,4.4,9.4,.463,0.3,1.4,.243,4.6,7.1,.637,1.6,3.4,5.0,5.1,2.8,0.5,3.7,3.3,14.3,,-2.96,4,193,72,Guard,1
84,Gian Clavell\clavegi01,2016-17,Colorado State,MWC,27,26.0,36.6,7.1,16.6,0.43,4.3,9.1,0.466,2.9,7.5,0.386,3.3,4.7,0.693,1.4,4.9,6.3,1.7,2.0,0.7,2.0,2.1,20.4,,2.17,3,193,83,Guard,0
85,Eddie House\houseed01,1999-00,Arizona State,Pac-10,32,,37.2,8.2,19.5,0.42200000000000004,5.9,13.2,0.449,2.3,6.3,0.365,4.3,5.1,0.835,,,5.5,3.5,2.3,0.1,2.3,2.1,23.0,,8.75,4,185,81,Guard,0
86,Robbie Hummel\hummero01,2011-12,Purdue,Big Ten,35,35.0,32.2,5.5,13.3,0.41700000000000004,3.5,7.9,0.44,2.1,5.4,0.38299999999999995,3.2,3.9,0.825,1.6,5.6,7.2,1.9,0.7,1.2,0.9,2.1,16.4,,8.05,4,203,97,Forward,0
87,Deng Gai\gaide01,2004-05,Fairfield,MAAC,30,30.0,34.7,5.2,11.0,0.474,4.6,9.1,0.504,0.6,1.9,0.33299999999999996,2.8,3.8,0.722,2.7,5.8,8.5,1.3,0.6,5.5,2.1,2.8,13.9,,-3.23,4,206,113,Forward,0
88,Lavoy Allen\allenla01,2010-11,Temple,A-10,33,33.0,33.9,4.7,9.7,0.48,4.5,9.2,0.49,0.2,0.5,0.294,2.1,3.0,0.6970000000000001,2.7,5.9,8.6,2.3,0.7,1.8,1.6,2.3,11.6,,4.23,4,206,102,Forward,0
89,Joe Harris\harrijo01,2011-12,Central Arkansas,Southland,15,1.0,10.1,1.3,2.8,0.452,0.7,1.2,0.556,0.6,1.6,0.375,0.0,0.3,0.0,0.6,1.0,1.6,0.3,0.2,0.0,0.4,0.7,3.1,,-4.83,1,198,89,Forward,0
90,Tony Bobbitt\bobbito01,2003-04,Cincinnati,CUSA,32,1.0,22.4,4.7,10.3,0.455,2.0,3.7,0.551,2.7,6.6,0.401,1.3,1.6,0.843,0.4,3.0,3.4,1.9,1.5,0.1,1.1,3.0,13.4,,6.28,2,193,86,Guard,0
91,Mikki Moore\mooremi01,1996-97,Nebraska,Big 12,33,,30.6,4.4,7.5,0.583,4.3,7.4,0.584,0.0,0.1,0.5,2.9,4.2,0.701,,,7.4,1.3,1.1,2.7,2.5,3.2,11.7,,8.15,4,211,102,Center,0
92,Bracey Wright\wrighbr02,2004-05,Indiana,Big Ten,26,26.0,35.3,5.8,14.0,0.413,3.8,8.1,0.474,1.9,5.8,0.32899999999999996,4.8,6.2,0.7829999999999999,1.3,3.5,4.8,2.7,1.1,0.6,2.6,1.9,18.3,,10.01,3,190,95,Guard,0
93,Landry Shamet\shamela01,2017-18,Wichita State,AAC,32,32.0,31.7,4.8,9.8,0.489,2.2,3.9,0.56,2.6,5.9,0.442,2.7,3.2,0.825,0.4,2.8,3.2,5.2,0.7,0.2,2.1,1.9,14.9,,5.46,3,193,81,Guard,0
94,Isaac Austin\austiis01,1990-91,Arizona State,Pac-10,30,,30.2,6.3,11.0,0.5710000000000001,6.3,11.0,0.573,0.0,0.0,0.0,3.7,5.9,0.629,,,8.7,1.9,1.0,0.6,2.5,2.8,16.3,,8.93,2,208,115,Center,0
95,Michael Bradley\bradlmi01,2000-01,Villanova,Big East,31,31,34.0,8.2,11.8,.692,7.8,10.7,.727,0.4,1.1,.353,4.0,6.8,.590,3.5,6.3,9.8,2.6,0.9,1.8,2.8,2.9,20.8,,6.45,3,208,111,Center,1
96,Brian Cook\cookbr01,2002-03,Illinois,Big Ten,30,30.0,31.3,6.7,14.1,0.479,5.8,11.1,0.526,0.9,3.0,0.303,5.6,6.8,0.82,1.5,6.1,7.6,2.0,0.7,0.4,2.8,2.9,20.0,,6.76,4,206,106,Forward,0
97,Andre Brown\brownan01,2003-04,DePaul,CUSA,23,23.0,32.2,5.3,9.3,0.57,5.3,9.3,0.57,0.0,0.0,,2.9,6.0,0.48200000000000004,3.7,5.5,9.2,0.3,0.6,0.8,1.7,2.4,13.5,,6.38,4,206,111,Forward,0
98,Eddie Gill\gilled01,1999-00,Weber State,Big Sky,28,,36.0,4.6,11.6,0.39399999999999996,2.7,6.5,0.415,1.9,5.1,0.366,5.3,6.2,0.861,,,6.4,6.9,3.2,0.3,3.9,2.6,16.3,,0.46,2,183,86,Guard,0
99,Loy Vaught\vaughlo01,1989-90,Michigan,Big Ten,31,31.0,30.0,6.4,10.7,0.595,6.4,10.6,0.597,0.0,0.0,0.0,2.8,3.5,0.804,,,11.2,1.0,0.5,0.8,1.5,3.2,15.5,,10.27,4,206,104,Forward,0
100,Adonis Thomas\thomaad01,2012-13,Memphis,CUSA,36,36.0,29.3,4.3,10.6,0.405,3.6,8.2,0.439,0.7,2.5,0.292,2.4,3.1,0.752,1.5,2.9,4.5,1.9,0.7,0.7,1.6,1.4,11.7,,2.7,2,201,108,Forward,0
101,Isaac Fontaine\fontais01,1996-97,Washington State,Pac-10,30,,34.3,7.3,14.8,0.49700000000000005,4.8,9.1,0.531,2.5,5.7,0.441,4.7,6.0,0.785,,,4.0,2.5,1.3,0.3,,,21.9,,7.71,4,193,95,Guard,0
102,George McCloud\mccloge01,1988-89,Florida State,Metro,30,28.0,35.6,6.9,15.4,0.44799999999999995,3.1,6.7,0.46,3.8,8.7,0.439,5.1,5.9,0.875,,,3.6,4.2,1.8,0.2,3.2,2.3,22.8,,4.19,4,198,92,Guard,0
103,Scotty Hopson\hopsosc01,2010-11,Tennessee,SEC,32,32.0,29.3,5.9,13.0,0.452,4.2,8.6,0.491,1.7,4.4,0.376,3.6,4.8,0.735,0.9,2.5,3.3,1.3,0.8,0.2,2.8,2.0,17.0,,8.73,3,201,90,Guard,0
104,Ryan Gomes\gomesry01,2004-05,Providence,Big East,31,31.0,37.5,8.0,16.1,0.496,6.3,11.6,0.54,1.7,4.4,0.38,4.0,5.2,0.77,2.8,5.5,8.2,3.2,1.5,0.2,2.5,1.6,21.6,,8.87,4,201,113,Forward,0
105,Luke Babbitt\babbilu01,2009-10,Nevada,WAC,34,34.0,37.1,7.4,14.8,0.5,6.1,11.8,0.521,1.2,3.0,0.41600000000000004,5.9,6.4,0.917,2.1,6.9,8.9,2.1,1.0,0.8,2.4,2.6,21.9,,2.56,2,206,102,Forward,0
106,Antonio Davis\davisan01,1989-90,UTEP,WAC,32,32.0,31.0,3.7,7.2,0.52,3.7,7.1,0.522,0.0,0.0,0.0,3.3,5.2,0.642,,,7.5,0.7,0.5,1.1,1.7,2.8,10.8,,4.53,4,206,97,Forward,0
107,Mustafa Shakur\shakumu01,2006-07,Arizona,Pac-10,31,31.0,34.8,3.8,8.3,0.455,2.9,5.7,0.514,0.8,2.6,0.325,3.5,4.4,0.7879999999999999,0.6,3.5,4.0,6.9,1.5,0.2,3.7,2.3,11.9,,10.76,4,190,86,Guard,0
108,Jerome Williams\willije01,1995-96,Georgetown,Big East,37,37.0,27.5,4.0,6.8,0.588,3.9,6.6,0.601,0.0,0.2,0.14300000000000002,2.3,3.6,0.639,,,8.8,1.4,1.9,0.4,1.9,1.8,10.3,,9.83,2,206,93,Forward,0
109,Jason Kidd*\kiddja01,1993-94,California,Pac-10,30,,35.1,5.5,11.7,0.47200000000000003,3.8,7.0,0.545,1.7,4.7,0.36200000000000004,3.9,5.6,0.6920000000000001,,,6.9,9.1,3.1,0.3,4.3,2.6,16.7,,7.14,2,193,92,Guard,0
110,Tim Quarterman\quartti01,2015-16,LSU,SEC,33,27.0,28.8,3.6,8.6,0.415,2.1,4.4,0.486,1.5,4.2,0.34299999999999997,2.5,4.0,0.632,1.6,3.1,4.6,3.6,1.0,0.4,1.6,2.4,11.2,,7.0,3,198,84,Guard,0
111,Jarnell Stokes\stokeja01,2013-14,Tennessee,SEC,37,37.0,32.4,5.4,10.1,0.531,5.4,10.1,0.531,0.0,0.0,,4.3,6.2,0.696,4.2,6.4,10.6,2.0,0.7,0.9,2.1,2.0,15.1,,7.84,3,203,117,Forward,0
112,Marcus Banks\banksma01,2002-03,UNLV,MWC,32,32.0,36.1,7.0,13.6,0.514,5.7,9.8,0.583,1.3,3.8,0.336,5.1,6.7,0.757,0.6,2.8,3.3,5.5,2.8,0.1,3.9,2.7,20.3,,4.67,2,188,90,Guard,0
113,Lance Thomas\thomala01,2009-10,Duke,ACC,40,39.0,25.3,1.7,3.9,0.439,1.7,3.9,0.439,0.0,0.0,,1.4,1.9,0.743,2.4,2.5,4.9,0.9,0.6,0.2,1.5,3.0,4.8,,9.21,4,206,102,Forward,0
114,Eric Williams\willier01,1994-95,Providence,Big East,30,,34.7,6.1,14.8,0.413,5.2,12.2,0.42200000000000004,1.0,2.6,0.37200000000000005,4.5,6.5,0.687,,,6.7,2.5,2.0,0.3,2.6,3.2,17.7,,7.55,2,203,99,Forward,0
115,David West\westda01,2002-03,Xavier,A-10,32,32.0,36.5,6.7,13.0,0.513,6.4,12.2,0.524,0.3,0.8,0.34600000000000003,6.5,8.0,0.816,3.1,8.7,11.8,3.2,1.3,1.6,2.7,3.0,20.1,,4.61,4,206,108,Forward,0
116,Ronny Turiaf\turiaro01,2004-05,Gonzaga,WCC,31,31.0,31.2,5.1,10.0,0.508,5.0,9.7,0.513,0.1,0.2,0.28600000000000003,5.7,8.4,0.6829999999999999,2.4,7.1,9.5,1.5,0.4,1.9,2.3,2.7,15.9,,4.37,4,208,112,Forward,0
117,Lauri Markkanen\markkla01,2016-17,Arizona,Pac-12,37,37.0,30.8,5.0,10.2,0.49200000000000005,3.1,5.8,0.545,1.9,4.4,0.423,3.7,4.4,0.835,2.4,4.8,7.2,0.9,0.4,0.5,1.1,2.0,15.6,,7.63,1,213,104,Forward,0
118,DeAndre Liggins\liggide01,2010-11,Kentucky,SEC,38,28.0,31.6,2.9,6.9,0.424,2.0,4.5,0.442,0.9,2.4,0.391,1.8,2.8,0.648,0.6,3.4,4.0,2.5,1.2,0.7,1.4,2.5,8.6,,8.91,3,198,95,Guard,0
119,Randy Holcomb\holcora01,2001-02,San Diego State,MWC,33,32,32.3,6.7,12.9,.516,6.3,11.7,.539,0.4,1.2,.300,3.2,5.1,.635,2.7,6.3,9.0,1.7,0.7,1.0,3.5,2.5,16.9,,6.02,3,206,102,Forward,1
120,Greivis Vasquez\vasqugr01,2009-10,Maryland,ACC,33,32.0,33.9,6.7,15.5,0.429,4.6,9.7,0.47,2.1,5.8,0.359,4.2,4.9,0.857,1.2,3.5,4.6,6.3,1.7,0.4,3.4,2.1,19.6,,7.95,4,198,90,Guard,0
121,Rashad McCants\mccanra01,2004-05,UNC,ACC,33,30.0,25.9,5.5,11.3,0.489,3.4,6.2,0.544,2.2,5.1,0.423,2.8,3.8,0.722,0.8,2.2,3.0,2.7,1.3,0.7,1.9,2.4,16.0,,10.66,3,193,93,Guard,0
122,Tamar Slay\slayta01,2001-02,Marshall,MAC,30,30.0,34.4,6.5,14.6,0.446,3.9,8.3,0.46799999999999997,2.7,6.4,0.419,3.2,4.3,0.731,1.3,4.1,5.4,2.4,1.6,0.5,3.0,2.7,18.9,,1.22,4,203,97,Guard,0
123,Jeff Teague\teaguje01,2008-09,Wake Forest,ACC,31,31.0,32.0,5.8,12.0,0.485,4.4,8.7,0.502,1.5,3.3,0.441,5.8,7.1,0.8170000000000001,0.5,2.8,3.3,3.5,1.9,0.6,3.4,2.2,18.8,,7.36,2,188,81,Guard,0
124,Damion James\jamesda01,2009-10,Texas,Big 12,34,34.0,30.3,6.2,12.3,0.501,5.1,9.6,0.535,1.1,2.8,0.38299999999999995,4.6,6.8,0.674,3.1,7.1,10.3,1.0,1.7,1.2,2.0,2.9,18.0,,7.38,4,201,102,Forward,0
125,Danny Manning\mannida01,1987-88,Kansas,Big 8,38,38.0,35.2,10.0,17.2,0.583,9.8,16.5,0.593,0.2,0.7,0.34600000000000003,4.5,6.1,0.7340000000000001,,,9.0,2.0,1.8,1.9,3.0,3.0,24.8,,10.77,4,208,104,Forward,0
126,Brandon Armstrong\armstbr01,2000-01,Pepperdine,WCC,31,30.0,33.1,7.7,17.3,0.447,5.3,10.9,0.484,2.5,6.4,0.384,4.1,5.0,0.826,1.2,2.1,3.3,1.5,1.5,0.2,2.1,2.7,22.1,,1.77,2,196,85,Guard,0
127,Jared Dudley\dudleja01,2006-07,Boston College,ACC,30,30.0,38.4,6.5,11.6,0.562,5.2,8.6,0.602,1.3,2.9,0.44299999999999995,4.7,6.4,0.743,3.0,5.2,8.3,3.0,1.4,0.3,2.6,2.2,19.0,,9.21,4,201,102,Forward,0
128,Richie Frahm\frahmri01,1999-00,Gonzaga,WCC,35,,33.3,5.5,11.8,0.469,3.0,5.4,0.547,2.6,6.4,0.402,3.3,4.2,0.7879999999999999,,,4.4,2.5,0.9,0.2,1.8,1.3,16.9,,4.64,4,196,95,Guard,0
129,Wesley Iwundu\iwundwe01,2016-17,Kansas State,Big 12,35,35.0,31.4,4.3,9.0,0.48100000000000004,3.4,6.5,0.52,0.9,2.4,0.376,3.5,4.5,0.767,1.0,5.3,6.3,3.5,1.0,0.3,2.3,1.8,13.0,,10.48,4,201,92,Forward,0
130,Tyrone Nesby\nesbyty01,1997-98,UNLV,WAC,33,,,5.7,14.7,0.385,4.1,10.0,0.409,1.6,4.7,0.33299999999999996,2.9,4.1,0.7090000000000001,,,5.6,1.2,1.3,0.4,,,15.8,,5.31,2,198,102,Forward,0
131,Tyreke Evans\evansty01,2008-09,Memphis,CUSA,37,35.0,29.0,6.2,13.6,0.455,5.3,10.3,0.514,0.9,3.4,0.27399999999999997,3.7,5.2,0.711,1.3,4.1,5.4,3.9,2.1,0.8,3.6,2.4,17.1,,4.63,1,198,99,Guard,0
132,Kasib Powell\powelka01,2002-03,Texas Tech,Big 12,35,35.0,35.7,5.8,11.7,0.496,5.7,11.3,0.509,0.1,0.4,0.14300000000000002,3.3,5.5,0.603,1.9,4.1,6.1,4.3,0.9,0.4,1.6,2.3,15.0,,8.29,2,201,97,Forward,0
