,playerName,School,Conf,position,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,yearsInCollege,heightInCm,weightInKg,transferredSchools
88,Lavoy Allen\allenla01,Temple,A-10,Forward,33.0,33.0,33.9,4.7,9.7,0.48,4.5,9.2,0.49,0.2,0.5,0.294,2.1,3.0,0.6970000000000001,2.7,5.9,8.6,2.3,0.7,1.8,1.6,2.3,11.6,4.23,4.0,206.0,102.0,0.0
89,Joe Harris\harrijo01,Central Arkansas,Southland,Forward,15.0,1.0,10.1,1.3,2.8,0.452,0.7,1.2,0.556,0.6,1.6,0.375,0.0,0.3,0.0,0.6,1.0,1.6,0.3,0.2,0.0,0.4,0.7,3.1,-4.83,1.0,198.0,89.0,0.0
90,Tony Bobbitt\bobbito01,Cincinnati,CUSA,Guard,32.0,1.0,22.4,4.7,10.3,0.455,2.0,3.7,0.551,2.7,6.6,0.401,1.3,1.6,0.843,0.4,3.0,3.4,1.9,1.5,0.1,1.1,3.0,13.4,6.28,2.0,193.0,86.0,0.0
91,Mikki Moore\mooremi01,Nebraska,Big 12,Center,33.0,30.191721132897605,30.6,4.4,7.5,0.583,4.3,7.4,0.584,0.0,0.1,0.5,2.9,4.2,0.701,1.7029752066115702,4.258016528925619,7.4,1.3,1.1,2.7,2.5,3.2,11.7,8.15,4.0,211.0,102.0,0.0
92,Bracey Wright\wrighbr02,Indiana,Big Ten,Guard,26.0,26.0,35.3,5.8,14.0,0.413,3.8,8.1,0.474,1.9,5.8,0.32899999999999996,4.8,6.2,0.7829999999999999,1.3,3.5,4.8,2.7,1.1,0.6,2.6,1.9,18.3,10.01,3.0,190.0,95.0,0.0
93,Landry Shamet\shamela01,Wichita State,AAC,Guard,32.0,32.0,31.7,4.8,9.8,0.489,2.2,3.9,0.56,2.6,5.9,0.442,2.7,3.2,0.825,0.4,2.8,3.2,5.2,0.7,0.2,2.1,1.9,14.9,5.46,3.0,193.0,81.0,0.0
94,Isaac Austin\austiis01,Arizona State,Pac-10,Center,30.0,30.191721132897605,30.2,6.3,11.0,0.5710000000000001,6.3,11.0,0.573,0.0,0.0,0.0,3.7,5.9,0.629,1.7029752066115702,4.258016528925619,8.7,1.9,1.0,0.6,2.5,2.8,16.3,8.93,2.0,208.0,115.0,0.0
95,Michael Bradley\bradlmi01,Villanova,Big East,Center,31.0,31.0,34.0,8.2,11.8,0.6920000000000001,7.8,10.7,0.727,0.4,1.1,0.353,4.0,6.8,0.59,3.5,6.3,9.8,2.6,0.9,1.8,2.8,2.9,20.8,6.45,3.0,208.0,111.0,1.0
96,Brian Cook\cookbr01,Illinois,Big Ten,Forward,30.0,30.0,31.3,6.7,14.1,0.479,5.8,11.1,0.526,0.9,3.0,0.303,5.6,6.8,0.82,1.5,6.1,7.6,2.0,0.7,0.4,2.8,2.9,20.0,6.76,4.0,206.0,106.0,0.0
97,Andre Brown\brownan01,DePaul,CUSA,Forward,23.0,23.0,32.2,5.3,9.3,0.57,5.3,9.3,0.57,0.0,0.0,0.34321338634857523,2.9,6.0,0.48200000000000004,3.7,5.5,9.2,0.3,0.6,0.8,1.7,2.4,13.5,6.38,4.0,206.0,111.0,0.0
98,Eddie Gill\gilled01,Weber State,Big Sky,Guard,28.0,30.191721132897605,36.0,4.6,11.6,0.39399999999999996,2.7,6.5,0.415,1.9,5.1,0.366,5.3,6.2,0.861,1.7029752066115702,4.258016528925619,6.4,6.9,3.2,0.3,3.9,2.6,16.3,0.46,2.0,183.0,86.0,0.0
99,Loy Vaught\vaughlo01,Michigan,Big Ten,Forward,31.0,31.0,30.0,6.4,10.7,0.595,6.4,10.6,0.597,0.0,0.0,0.0,2.8,3.5,0.804,1.7029752066115702,4.258016528925619,11.2,1.0,0.5,0.8,1.5,3.2,15.5,10.27,4.0,206.0,104.0,0.0
100,Adonis Thomas\thomaad01,Memphis,CUSA,Forward,36.0,36.0,29.3,4.3,10.6,0.405,3.6,8.2,0.439,0.7,2.5,0.292,2.4,3.1,0.752,1.5,2.9,4.5,1.9,0.7,0.7,1.6,1.4,11.7,2.7,2.0,201.0,108.0,0.0
101,Isaac Fontaine\fontais01,Washington State,Pac-10,Guard,30.0,30.191721132897605,34.3,7.3,14.8,0.49700000000000005,4.8,9.1,0.531,2.5,5.7,0.441,4.7,6.0,0.785,1.7029752066115702,4.258016528925619,4.0,2.5,1.3,0.3,2.2771144278606963,2.327363184079602,21.9,7.71,4.0,193.0,95.0,0.0
102,George McCloud\mccloge01,Florida State,Metro,Guard,30.0,28.0,35.6,6.9,15.4,0.44799999999999995,3.1,6.7,0.46,3.8,8.7,0.439,5.1,5.9,0.875,1.7029752066115702,4.258016528925619,3.6,4.2,1.8,0.2,3.2,2.3,22.8,4.19,4.0,198.0,92.0,0.0
103,Scotty Hopson\hopsosc01,Tennessee,SEC,Guard,32.0,32.0,29.3,5.9,13.0,0.452,4.2,8.6,0.491,1.7,4.4,0.376,3.6,4.8,0.735,0.9,2.5,3.3,1.3,0.8,0.2,2.8,2.0,17.0,8.73,3.0,201.0,90.0,0.0
104,Ryan Gomes\gomesry01,Providence,Big East,Forward,31.0,31.0,37.5,8.0,16.1,0.496,6.3,11.6,0.54,1.7,4.4,0.38,4.0,5.2,0.77,2.8,5.5,8.2,3.2,1.5,0.2,2.5,1.6,21.6,8.87,4.0,201.0,113.0,0.0
105,Luke Babbitt\babbilu01,Nevada,WAC,Forward,34.0,34.0,37.1,7.4,14.8,0.5,6.1,11.8,0.521,1.2,3.0,0.41600000000000004,5.9,6.4,0.917,2.1,6.9,8.9,2.1,1.0,0.8,2.4,2.6,21.9,2.56,2.0,206.0,102.0,0.0
106,Antonio Davis\davisan01,UTEP,WAC,Forward,32.0,32.0,31.0,3.7,7.2,0.52,3.7,7.1,0.522,0.0,0.0,0.0,3.3,5.2,0.642,1.7029752066115702,4.258016528925619,7.5,0.7,0.5,1.1,1.7,2.8,10.8,4.53,4.0,206.0,97.0,0.0
107,Mustafa Shakur\shakumu01,Arizona,Pac-10,Guard,31.0,31.0,34.8,3.8,8.3,0.455,2.9,5.7,0.514,0.8,2.6,0.325,3.5,4.4,0.7879999999999999,0.6,3.5,4.0,6.9,1.5,0.2,3.7,2.3,11.9,10.76,4.0,190.0,86.0,0.0
108,Jerome Williams\willije01,Georgetown,Big East,Forward,37.0,37.0,27.5,4.0,6.8,0.588,3.9,6.6,0.601,0.0,0.2,0.14300000000000002,2.3,3.6,0.639,1.7029752066115702,4.258016528925619,8.8,1.4,1.9,0.4,1.9,1.8,10.3,9.83,2.0,206.0,93.0,0.0
109,Jason Kidd*\kiddja01,California,Pac-10,Guard,30.0,30.191721132897605,35.1,5.5,11.7,0.47200000000000003,3.8,7.0,0.545,1.7,4.7,0.36200000000000004,3.9,5.6,0.6920000000000001,1.7029752066115702,4.258016528925619,6.9,9.1,3.1,0.3,4.3,2.6,16.7,7.14,2.0,193.0,92.0,0.0
110,Tim Quarterman\quartti01,LSU,SEC,Guard,33.0,27.0,28.8,3.6,8.6,0.415,2.1,4.4,0.486,1.5,4.2,0.34299999999999997,2.5,4.0,0.632,1.6,3.1,4.6,3.6,1.0,0.4,1.6,2.4,11.2,7.0,3.0,198.0,84.0,0.0
111,Jarnell Stokes\stokeja01,Tennessee,SEC,Forward,37.0,37.0,32.4,5.4,10.1,0.531,5.4,10.1,0.531,0.0,0.0,0.34321338634857523,4.3,6.2,0.696,4.2,6.4,10.6,2.0,0.7,0.9,2.1,2.0,15.1,7.84,3.0,203.0,117.0,0.0
112,Marcus Banks\banksma01,UNLV,MWC,Guard,32.0,32.0,36.1,7.0,13.6,0.514,5.7,9.8,0.583,1.3,3.8,0.336,5.1,6.7,0.757,0.6,2.8,3.3,5.5,2.8,0.1,3.9,2.7,20.3,4.67,2.0,188.0,90.0,0.0
113,Lance Thomas\thomala01,Duke,ACC,Forward,40.0,39.0,25.3,1.7,3.9,0.439,1.7,3.9,0.439,0.0,0.0,0.34321338634857523,1.4,1.9,0.743,2.4,2.5,4.9,0.9,0.6,0.2,1.5,3.0,4.8,9.21,4.0,206.0,102.0,0.0
114,Eric Williams\willier01,Providence,Big East,Forward,30.0,30.191721132897605,34.7,6.1,14.8,0.413,5.2,12.2,0.42200000000000004,1.0,2.6,0.37200000000000005,4.5,6.5,0.687,1.7029752066115702,4.258016528925619,6.7,2.5,2.0,0.3,2.6,3.2,17.7,7.55,2.0,203.0,99.0,0.0
115,David West\westda01,Xavier,A-10,Forward,32.0,32.0,36.5,6.7,13.0,0.513,6.4,12.2,0.524,0.3,0.8,0.34600000000000003,6.5,8.0,0.816,3.1,8.7,11.8,3.2,1.3,1.6,2.7,3.0,20.1,4.61,4.0,206.0,108.0,0.0
116,Ronny Turiaf\turiaro01,Gonzaga,WCC,Forward,31.0,31.0,31.2,5.1,10.0,0.508,5.0,9.7,0.513,0.1,0.2,0.28600000000000003,5.7,8.4,0.6829999999999999,2.4,7.1,9.5,1.5,0.4,1.9,2.3,2.7,15.9,4.37,4.0,208.0,112.0,0.0
117,Lauri Markkanen\markkla01,Arizona,Pac-12,Forward,37.0,37.0,30.8,5.0,10.2,0.49200000000000005,3.1,5.8,0.545,1.9,4.4,0.423,3.7,4.4,0.835,2.4,4.8,7.2,0.9,0.4,0.5,1.1,2.0,15.6,7.63,1.0,213.0,104.0,0.0
118,DeAndre Liggins\liggide01,Kentucky,SEC,Guard,38.0,28.0,31.6,2.9,6.9,0.424,2.0,4.5,0.442,0.9,2.4,0.391,1.8,2.8,0.648,0.6,3.4,4.0,2.5,1.2,0.7,1.4,2.5,8.6,8.91,3.0,198.0,95.0,0.0
119,Randy Holcomb\holcora01,San Diego State,MWC,Forward,33.0,32.0,32.3,6.7,12.9,0.516,6.3,11.7,0.539,0.4,1.2,0.3,3.2,5.1,0.635,2.7,6.3,9.0,1.7,0.7,1.0,3.5,2.5,16.9,6.02,3.0,206.0,102.0,1.0
120,Greivis Vasquez\vasqugr01,Maryland,ACC,Guard,33.0,32.0,33.9,6.7,15.5,0.429,4.6,9.7,0.47,2.1,5.8,0.359,4.2,4.9,0.857,1.2,3.5,4.6,6.3,1.7,0.4,3.4,2.1,19.6,7.95,4.0,198.0,90.0,0.0
121,Rashad McCants\mccanra01,UNC,ACC,Guard,33.0,30.0,25.9,5.5,11.3,0.489,3.4,6.2,0.544,2.2,5.1,0.423,2.8,3.8,0.722,0.8,2.2,3.0,2.7,1.3,0.7,1.9,2.4,16.0,10.66,3.0,193.0,93.0,0.0
122,Tamar Slay\slayta01,Marshall,MAC,Guard,30.0,30.0,34.4,6.5,14.6,0.446,3.9,8.3,0.46799999999999997,2.7,6.4,0.419,3.2,4.3,0.731,1.3,4.1,5.4,2.4,1.6,0.5,3.0,2.7,18.9,1.22,4.0,203.0,97.0,0.0
123,Jeff Teague\teaguje01,Wake Forest,ACC,Guard,31.0,31.0,32.0,5.8,12.0,0.485,4.4,8.7,0.502,1.5,3.3,0.441,5.8,7.1,0.8170000000000001,0.5,2.8,3.3,3.5,1.9,0.6,3.4,2.2,18.8,7.36,2.0,188.0,81.0,0.0
124,Damion James\jamesda01,Texas,Big 12,Forward,34.0,34.0,30.3,6.2,12.3,0.501,5.1,9.6,0.535,1.1,2.8,0.38299999999999995,4.6,6.8,0.674,3.1,7.1,10.3,1.0,1.7,1.2,2.0,2.9,18.0,7.38,4.0,201.0,102.0,0.0
125,Danny Manning\mannida01,Kansas,Big 8,Forward,38.0,38.0,35.2,10.0,17.2,0.583,9.8,16.5,0.593,0.2,0.7,0.34600000000000003,4.5,6.1,0.7340000000000001,1.7029752066115702,4.258016528925619,9.0,2.0,1.8,1.9,3.0,3.0,24.8,10.77,4.0,208.0,104.0,0.0
126,Brandon Armstrong\armstbr01,Pepperdine,WCC,Guard,31.0,30.0,33.1,7.7,17.3,0.447,5.3,10.9,0.484,2.5,6.4,0.384,4.1,5.0,0.826,1.2,2.1,3.3,1.5,1.5,0.2,2.1,2.7,22.1,1.77,2.0,196.0,85.0,0.0
127,Jared Dudley\dudleja01,Boston College,ACC,Forward,30.0,30.0,38.4,6.5,11.6,0.562,5.2,8.6,0.602,1.3,2.9,0.44299999999999995,4.7,6.4,0.743,3.0,5.2,8.3,3.0,1.4,0.3,2.6,2.2,19.0,9.21,4.0,201.0,102.0,0.0
128,Richie Frahm\frahmri01,Gonzaga,WCC,Guard,35.0,30.191721132897605,33.3,5.5,11.8,0.469,3.0,5.4,0.547,2.6,6.4,0.402,3.3,4.2,0.7879999999999999,1.7029752066115702,4.258016528925619,4.4,2.5,0.9,0.2,1.8,1.3,16.9,4.64,4.0,196.0,95.0,0.0
129,Wesley Iwundu\iwundwe01,Kansas State,Big 12,Forward,35.0,35.0,31.4,4.3,9.0,0.48100000000000004,3.4,6.5,0.52,0.9,2.4,0.376,3.5,4.5,0.767,1.0,5.3,6.3,3.5,1.0,0.3,2.3,1.8,13.0,10.48,4.0,201.0,92.0,0.0
130,Tyrone Nesby\nesbyty01,UNLV,WAC,Forward,33.0,30.191721132897605,30.8976088289393,5.7,14.7,0.385,4.1,10.0,0.409,1.6,4.7,0.33299999999999996,2.9,4.1,0.7090000000000001,1.7029752066115702,4.258016528925619,5.6,1.2,1.3,0.4,2.2771144278606963,2.327363184079602,15.8,5.31,2.0,198.0,102.0,0.0
131,Tyreke Evans\evansty01,Memphis,CUSA,Guard,37.0,35.0,29.0,6.2,13.6,0.455,5.3,10.3,0.514,0.9,3.4,0.27399999999999997,3.7,5.2,0.711,1.3,4.1,5.4,3.9,2.1,0.8,3.6,2.4,17.1,4.63,1.0,198.0,99.0,0.0
132,Kasib Powell\powelka01,Texas Tech,Big 12,Forward,35.0,35.0,35.7,5.8,11.7,0.496,5.7,11.3,0.509,0.1,0.4,0.14300000000000002,3.3,5.5,0.603,1.9,4.1,6.1,4.3,0.9,0.4,1.6,2.3,15.0,8.29,2.0,201.0,97.0,0.0
133,Rodney Buford\buforro01,Creighton,MVC,Forward,31.0,30.191721132897605,32.6,6.6,14.2,0.469,4.9,10.1,0.48100000000000004,1.8,4.0,0.44,3.5,4.3,0.82,1.7029752066115702,4.258016528925619,7.2,2.2,1.9,0.3,2.3,1.8,18.6,4.86,4.0,196.0,85.0,0.0
134,Donyell Marshall\marshdo01,UConn,Big East,Forward,34.0,34.0,34.0,9.0,17.6,0.512,7.8,13.8,0.568,1.2,3.9,0.311,5.9,7.8,0.752,1.7029752066115702,4.258016528925619,8.9,1.6,1.3,3.3,2.9,2.1,25.1,6.31,3.0,206.0,98.0,0.0
135,Omari Spellman\spellom01,Villanova,Big East,Forward,40.0,39.0,28.1,4.0,8.4,0.47600000000000003,2.4,4.7,0.511,1.6,3.8,0.433,1.2,1.8,0.7,2.3,5.8,8.0,0.8,0.7,1.5,1.0,2.3,10.9,10.24,1.0,206.0,117.0,0.0
136,Derrick Dial\dialde01,Eastern Michigan,MAC,Guard,29.0,30.191721132897605,30.8976088289393,7.7,15.8,0.484,4.9,9.0,0.5479999999999999,2.7,6.8,0.39899999999999997,2.9,3.7,0.785,1.7029752066115702,4.258016528925619,6.7,2.3,1.3,0.9,2.2771144278606963,2.327363184079602,20.9,2.67,4.0,193.0,83.0,0.0
137,Spencer Hawes\hawessp01,Washington,Pac-10,Center,31.0,24.0,28.9,6.2,11.7,0.532,6.2,11.6,0.5329999999999999,0.0,0.1,0.33299999999999996,2.4,3.2,0.755,2.0,4.4,6.4,1.9,0.5,1.7,2.5,2.3,14.9,6.5,1.0,213.0,111.0,0.0
138,Jahlil Okafor\okafoja01,Duke,ACC,Center,38.0,38.0,30.1,7.3,11.1,0.664,7.3,11.1,0.664,0.0,0.0,0.34321338634857523,2.6,5.1,0.51,3.5,4.9,8.5,1.3,0.8,1.4,2.5,2.1,17.3,9.87,1.0,211.0,122.0,0.0
139,Chris Owens\owensch01,Texas,Big 12,Forward,11.0,11.0,27.2,5.6,11.3,0.5,5.4,10.4,0.518,0.3,0.9,0.3,4.3,6.8,0.627,2.9,4.5,7.4,0.8,0.7,1.9,1.7,2.5,15.8,9.98,4.0,201.0,111.0,1.0
140,Lonzo Ball\balllo01,UCLA,Pac-12,Guard,36.0,36.0,35.1,5.3,9.5,0.551,3.0,4.1,0.732,2.2,5.4,0.41200000000000003,1.8,2.7,0.6729999999999999,0.9,5.1,6.0,7.6,1.8,0.8,2.5,1.8,14.6,6.39,1.0,198.0,86.0,0.0
141,Erick Barkley\barkler01,St. John's (NY),Big East,Guard,28.0,30.191721132897605,36.9,5.7,14.3,0.39799999999999996,3.9,8.6,0.45399999999999996,1.8,5.7,0.313,2.9,4.4,0.664,1.7029752066115702,4.258016528925619,3.0,4.5,3.0,0.3,2.4,2.3,16.0,6.96,2.0,185.0,80.0,0.0
142,Langston Galloway\gallola01,St. Joseph's,A-10,Guard,34.0,34.0,36.2,5.6,12.6,0.444,2.4,5.4,0.446,3.2,7.2,0.44299999999999995,3.4,4.1,0.826,0.8,3.4,4.3,1.6,1.1,0.5,0.8,2.4,17.7,5.08,4.0,188.0,91.0,0.0
143,Jerrelle Benimon\benimje01,Towson,CAA,Forward,36.0,36.0,36.3,6.3,11.8,0.529,5.9,10.6,0.5539999999999999,0.4,1.2,0.318,5.8,8.1,0.713,2.3,8.9,11.2,3.6,0.7,1.2,3.4,2.9,18.7,-3.06,4.0,203.0,111.0,1.0
144,Austin Croshere\croshau01,Providence,Big East,Center,36.0,30.191721132897605,33.1,5.6,12.2,0.455,3.9,7.4,0.525,1.7,4.9,0.349,5.1,5.7,0.888,1.7029752066115702,4.258016528925619,7.5,1.5,1.1,0.7,2.6,2.6,17.9,8.32,4.0,206.0,106.0,0.0
145,Toney Douglas\douglto01,Florida State,ACC,Guard,35.0,35.0,36.5,6.8,15.3,0.446,4.4,9.0,0.489,2.4,6.3,0.385,5.4,6.6,0.81,0.8,3.1,3.9,2.9,1.8,0.4,2.5,2.2,21.5,7.91,4.0,185.0,92.0,1.0
146,Luke Ridnour\ridnolu01,Oregon,Pac-10,Guard,33.0,33.0,35.4,6.2,14.2,0.43200000000000005,3.7,7.8,0.473,2.5,6.4,0.382,4.9,5.6,0.88,0.6,2.8,3.4,6.6,1.9,0.1,3.9,2.3,19.7,6.11,3.0,188.0,79.0,0.0
147,Cory Jefferson\jeffeco01,Baylor,Big 12,Forward,38.0,38.0,29.0,4.8,9.7,0.5,4.5,8.7,0.515,0.4,1.0,0.368,3.6,5.6,0.64,2.8,5.4,8.2,1.0,0.4,1.3,1.3,2.2,13.7,10.11,4.0,206.0,99.0,0.0
148,Derrick Zimmerman\zimmede01,Mississippi State,SEC,Guard,31.0,31.0,33.0,3.2,6.7,0.47600000000000003,2.7,5.0,0.5379999999999999,0.5,1.7,0.28800000000000003,2.0,3.1,0.649,0.8,3.4,4.2,5.5,1.9,0.8,3.4,2.1,8.9,8.0,4.0,190.0,88.0,0.0
149,Stanley Johnson\johnsst04,Arizona,Pac-12,Forward,38.0,37.0,28.4,4.6,10.3,0.446,3.4,7.2,0.478,1.1,3.1,0.371,3.5,4.7,0.742,2.0,4.5,6.5,1.7,1.5,0.4,2.2,2.6,13.8,7.41,1.0,198.0,102.0,0.0
150,Al Thornton\thornal01,Florida State,ACC,Guard,35.0,35.0,31.2,7.0,13.1,0.53,5.9,10.8,0.5489999999999999,1.0,2.3,0.444,4.7,6.0,0.79,3.0,4.1,7.2,0.7,1.5,1.1,2.5,2.7,19.7,8.63,4.0,203.0,99.0,0.0
151,DerMarr Johnson\johnsde03,Cincinnati,CUSA,Guard,32.0,30.191721132897605,27.5,4.4,9.2,0.478,2.8,4.8,0.575,1.6,4.4,0.371,2.2,3.0,0.737,1.7029752066115702,4.258016528925619,3.8,1.4,1.0,0.9,1.4,2.0,12.6,8.5,1.0,206.0,91.0,0.0
152,Anthony Peeler\peelean01,Missouri,Big 8,Guard,29.0,30.191721132897605,35.4,7.5,16.4,0.45899999999999996,5.6,11.8,0.475,1.9,4.6,0.41700000000000004,6.4,8.0,0.8059999999999999,1.7029752066115702,4.258016528925619,5.5,3.9,2.1,0.3,3.5,2.5,23.4,9.69,4.0,193.0,94.0,0.0
153,Tito Maddox\maddoti01,Fresno State,WAC,Guard,25.0,24.0,32.3,4.4,11.2,0.391,3.6,8.4,0.42700000000000005,0.8,2.8,0.28600000000000003,3.9,5.5,0.703,1.2,4.5,5.8,8.0,1.6,0.2,5.2,2.7,13.5,5.14,1.0,193.0,86.0,0.0
154,Larry Johnson\johnsla02,UNLV,Big West,Forward,35.0,30.191721132897605,31.8,8.8,13.3,0.662,8.3,11.9,0.698,0.5,1.4,0.354,4.6,5.7,0.818,1.7029752066115702,4.258016528925619,10.9,3.0,2.1,1.0,2.2,2.3,22.7,4.34,2.0,198.0,113.0,0.0
155,Arron Afflalo\afflaar01,UCLA,Pac-10,Guard,36.0,36.0,32.9,5.8,12.7,0.461,3.4,6.2,0.5489999999999999,2.4,6.4,0.375,2.8,3.5,0.802,0.4,2.3,2.8,1.9,0.6,0.2,1.8,1.8,16.9,9.84,3.0,196.0,97.0,0.0
156,Trey Thompkins\thomptr02,Georgia,SEC,Forward,30.0,29.0,31.2,6.5,13.4,0.48100000000000004,5.7,11.0,0.52,0.8,2.5,0.311,2.7,4.0,0.6890000000000001,1.9,5.8,7.6,1.4,1.1,1.7,2.5,2.2,16.4,6.13,3.0,208.0,111.0,0.0
157,Chimezie Metu\metuch01,USC,Pac-12,Forward,34.0,33.0,31.0,6.0,11.5,0.523,5.7,10.4,0.5479999999999999,0.4,1.2,0.3,3.3,4.5,0.73,1.9,5.6,7.4,1.6,0.8,1.7,2.0,2.6,15.7,6.29,3.0,211.0,97.0,0.0
158,Hiram Fuller\fullehi01,Fresno State,WAC,Forward,28.0,13.0,23.8,3.5,6.3,0.5479999999999999,3.5,6.3,0.551,0.0,0.0,0.0,3.1,4.4,0.7070000000000001,2.8,4.6,7.4,0.5,0.9,1.2,2.4,3.3,10.0,0.43,2.0,206.0,108.0,0.0
159,Chris Mihm\mihmch01,Texas,Big 12,Center,33.0,30.191721132897605,30.7,6.2,11.9,0.523,6.0,11.5,0.525,0.2,0.5,0.467,5.0,7.0,0.7070000000000001,1.7029752066115702,4.258016528925619,10.5,0.7,0.3,2.7,2.5,2.7,17.7,9.61,3.0,213.0,120.0,0.0
160,Jason Collins\collija04,Stanford,Pac-10,Center,34.0,34.0,26.3,4.9,8.0,0.62,4.6,7.2,0.637,0.4,0.8,0.462,4.3,5.4,0.784,2.7,5.1,7.8,1.5,0.8,1.3,1.6,2.3,14.5,9.86,4.0,213.0,115.0,0.0
161,Perry Jones\jonespe01,Baylor,Big 12,Forward,33.0,33.0,30.7,5.5,11.0,0.5,5.2,10.0,0.52,0.3,1.0,0.303,2.2,3.1,0.696,2.7,4.9,7.6,1.3,0.8,0.6,1.7,2.3,13.5,8.03,2.0,211.0,106.0,0.0
162,James Anderson\anderja01,BYU,MWC,Forward,31.0,1.0,7.7,0.5,1.4,0.326,0.5,1.4,0.326,0.0,0.0,0.34321338634857523,0.2,0.8,0.26899999999999996,0.5,0.8,1.3,0.2,0.2,0.6,0.2,1.8,1.1,5.76,3.0,208.0,108.0,0.0
163,T.J. McConnell\mccontj01,Arizona,Pac-12,Guard,38.0,38.0,30.5,4.1,8.2,0.498,3.4,6.2,0.557,0.7,2.1,0.321,1.5,1.8,0.8290000000000001,0.7,3.2,3.8,6.3,2.2,0.1,2.1,1.8,10.4,7.41,4.0,185.0,88.0,1.0
164,Lamar Patterson\pattela01,Pitt,ACC,Guard,36.0,36.0,32.6,5.6,12.7,0.441,3.4,7.0,0.484,2.2,5.7,0.38799999999999996,3.7,4.9,0.754,1.0,3.9,4.9,4.3,1.4,0.3,2.6,2.0,17.1,7.54,5.0,196.0,102.0,0.0
165,A.J. Hammons\hammoaj01,Purdue,Big Ten,Center,33.0,20.0,24.6,6.0,10.2,0.5920000000000001,5.8,9.8,0.594,0.2,0.3,0.545,2.7,3.8,0.7090000000000001,2.3,5.8,8.2,1.1,0.3,2.5,2.0,2.4,15.0,7.46,4.0,213.0,118.0,0.0
166,Shammond Williams\willish01,UNC,ACC,Guard,38.0,30.191721132897605,30.8976088289393,5.5,11.3,0.488,3.2,5.6,0.5770000000000001,2.3,5.7,0.4,3.5,3.8,0.9109999999999999,1.7029752066115702,4.258016528925619,3.2,4.2,1.0,0.1,2.2771144278606963,2.327363184079602,16.8,10.38,4.0,185.0,91.0,0.0
167,Anthony Roberson\roberan02,Florida,SEC,Guard,30.0,32.0,31.7,6.4,14.1,0.456,3.3,6.0,0.547,3.1,8.1,0.38799999999999996,2.7,3.0,0.9,0.4,1.7,2.2,2.6,0.7,0.1,1.9,1.7,18.7,7.12,3.0,188.0,81.0,0.0
168,Ed Davis\davised01,UNC,ACC,Forward,23.0,23.0,27.9,4.8,8.3,0.578,4.8,8.3,0.578,0.0,0.0,0.34321338634857523,3.8,5.7,0.659,2.9,6.7,9.6,1.0,0.4,2.8,2.0,1.8,13.4,9.83,2.0,208.0,102.0,0.0
169,Jerry Smith\smithje01,Louisville,Big East,Guard,31.0,30.0,24.1,2.7,6.9,0.39299999999999996,1.6,3.1,0.526,1.1,3.8,0.282,1.8,2.5,0.7090000000000001,1.0,2.2,3.2,1.9,1.4,0.3,1.6,1.8,8.3,7.99,4.0,190.0,86.0,0.0
170,Trenton Hassell\hassetr01,Austin Peay,OVC,Forward,32.0,32.0,37.9,7.7,15.8,0.485,6.0,11.6,0.52,1.7,4.3,0.39,4.6,5.8,0.7959999999999999,2.6,5.2,7.8,4.5,1.2,0.5,3.8,2.1,21.7,-3.26,3.0,196.0,90.0,0.0
171,Tarence Kinsey\kinseta01,South Carolina,SEC,Guard,38.0,37.0,34.8,5.5,12.1,0.45299999999999996,3.6,7.2,0.507,1.9,5.0,0.376,3.0,3.5,0.843,1.4,3.2,4.6,2.3,1.6,0.3,2.1,2.2,15.8,8.14,4.0,198.0,83.0,0.0
172,Speedy Claxton\claxtsp01,Hofstra,AEC,Guard,31.0,30.191721132897605,35.1,8.2,17.4,0.47,6.5,13.0,0.5,1.6,4.3,0.381,4.8,6.3,0.764,1.7029752066115702,4.258016528925619,5.4,6.0,3.3,0.2,3.3,2.3,22.8,-6.03,4.0,180.0,75.0,0.0
173,Andy Rautins\rautian01,Syracuse,Big East,Guard,35.0,35.0,32.5,3.7,8.5,0.43799999999999994,0.9,1.6,0.5710000000000001,2.8,6.9,0.40700000000000003,1.9,2.3,0.815,0.5,2.9,3.4,4.9,2.0,0.2,2.8,2.2,12.1,7.21,4.0,196.0,88.0,0.0
174,Nolan Smith\smithno01,Duke,ACC,Guard,37.0,37.0,34.0,7.0,15.4,0.45799999999999996,5.5,10.9,0.501,1.5,4.4,0.35,5.1,6.2,0.813,1.2,3.3,4.5,5.1,1.2,0.1,3.2,1.9,20.6,8.31,4.0,188.0,83.0,0.0
175,David Wear\wearda01,UCLA,Pac-12,Forward,37.0,37.0,22.9,2.5,5.0,0.503,1.9,3.6,0.526,0.6,1.4,0.442,0.9,1.1,0.805,1.4,2.4,3.8,0.8,0.6,0.2,0.9,2.0,6.5,7.62,4.0,208.0,104.0,1.0
176,Andre Barrett\barrean01,Seton Hall,Big East,Guard,31.0,31.0,36.1,6.0,13.3,0.455,3.7,7.1,0.516,2.4,6.1,0.384,2.9,3.8,0.7609999999999999,0.9,3.0,3.9,5.9,1.4,0.1,2.6,2.0,17.3,7.78,4.0,178.0,78.0,0.0
