playerName,Season,School,Conf,position,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,spacer1,SOS,yearsInCollege,heightInCm,weightInKg,transferredSchools
Mike Batiste\batismi01,1998-99,Arizona State,Pac-10,Forward,22,,,7,13.7,0.507,6.1,11.3,0.538,0.9,2.4,0.358,1.9,3.2,0.6,,,6.9,2.4,1.3,0.7,2.5,3.5,16.7,,8.25,3,203,102,0
Semaj Christon\chrisse01,2013-14,Xavier,Big East,Guard,34,34,35.3,5.9,12.4,0.479,5.4,10.9,0.491,0.6,1.4,0.388,4.6,6.9,0.668,0.4,2.2,2.7,4.2,1.3,0.2,2.6,2.1,17,,8.13,2,190,86,0
Antonio Harvey\harvean01,1990-91,Georgia,SEC,Forward,29,,19.7,3,6.6,0.455,3,6.4,0.465,0,0.1,0,1.2,2.4,0.507,,,4.3,0.7,0.6,2.1,1.6,2.7,7.2,,8.42,2,211,102,1
Elton Brand\brandel01,1998-99,Duke,ACC,Center,39,,29.3,6.5,10.5,0.62,6.5,10.5,0.62,0,0,,4.6,6.6,0.707,,,9.8,1.1,1.3,2.2,1.7,2.5,17.7,,10.13,2,203,124,0
Russell Westbrook\westbru01,2007-08,UCLA,Pac-10,Guard,39,34,33.8,4.7,10,0.465,4,8.1,0.497,0.7,2,0.338,2.7,3.8,0.713,1.6,2.4,3.9,4.3,1.6,0.2,2.5,2.4,12.7,,7.71,2,190,84,0
Brian Cardinal\cardibr01,1999-00,Purdue,Big Ten,Forward,32,29,29.5,4.3,10.4,0.411,3,6.5,0.455,1.3,3.9,0.339,4.1,5.3,0.769,,,6.3,2.2,2,0.3,2.3,2.7,13.9,,9.56,4,203,111,0
Justise Winslow\winslju01,2014-15,Duke,ACC,Forward,39,39,29.1,4.4,9.1,0.486,3.3,6.3,0.516,1.2,2.8,0.418,2.6,4,0.641,1.3,5.2,6.5,2.1,1.3,0.9,1.8,2.8,12.6,,9.87,1,198,102,0
Charlie Ward\wardch01,1993-94,Florida State,ACC,Guard,16,16,35.9,3.8,10.4,0.365,2.5,5.3,0.476,1.3,5.2,0.253,1.6,2.5,0.625,,,3.9,4.9,2.8,0.1,2.6,2.3,10.5,,7.22,4,188,86,0
Jermareo Davidson\davidje01,2006-07,Alabama,SEC,Forward,30,30,32.3,5,12.2,0.407,4.8,11.7,0.414,0.1,0.5,0.25,3.9,5,0.775,2.1,6.1,8.2,1.5,0.8,2.3,1.7,1.8,14,,6.24,4,208,104,0
Lee Nailon\nailole01,1998-99,TCU,WAC,Forward,31,,31.9,8.6,16.9,0.508,8.5,16.4,0.515,0.1,0.5,0.267,5.5,7.7,0.715,,,9.3,2.5,1.2,0.9,3.2,3.6,22.8,,4.9,2,206,107,0
Maurice Evans\evansma01,2000-01,Texas,Big 12,Forward,34,34,33,5.3,12.1,0.44,2.8,5.6,0.5,2.5,6.5,0.389,2.5,3.3,0.757,2.1,3.1,5.3,1.3,1.3,0.6,2.1,3,15.6,,8.88,3,196,99,1
Melvin Sanders\sandeme01,2002-03,Oklahoma State,Big 12,Guard,32,32,31.5,4.8,11,0.442,3.1,5.9,0.526,1.7,5,0.342,1.5,2.2,0.676,1.3,3.5,4.8,1.6,1.7,0.3,1.7,2.8,12.9,,8.46,3,196,95,0
Blake Griffin\griffbl01,2008-09,Oklahoma,Big 12,Forward,35,35,33.3,8.6,13.1,0.654,8.5,12.9,0.659,0.1,0.2,0.375,5.5,9.3,0.59,3.9,10.5,14.4,2.3,1.1,1.2,3.3,2.5,22.7,,6.88,2,208,113,0
Coty Clarke\clarkco01,2013-14,Arkansas,SEC,Forward,34,30,22.1,3.1,7,0.441,2.4,5.3,0.444,0.7,1.7,0.431,2.5,3.1,0.81,1.4,4.2,5.6,2.4,1.5,0.5,1.3,3,9.4,,5.57,2,201,105,0
Anthony Johnson\johnsan02,1996-97,College of Charleston,TAAC,Guard,32,,34.3,4.9,9.8,0.505,4,7.5,0.536,0.9,2.3,0.405,3.1,3.9,0.794,,,3.5,7.2,1.6,0.3,,,13.9,,-6.85,4,190,86,0
Khalid El-Amin\elamikh01,1999-00,UConn,Big East,Guard,35,,31.9,5.6,13.6,0.411,3.8,8.5,0.443,1.8,5.1,0.356,3.1,3.4,0.892,,,3.1,5.2,1.7,0.1,2.7,2.1,16,,7.58,3,178,90,0
Zach LaVine\lavinza01,2013-14,UCLA,Pac-12,Guard,37,1,24.4,3.4,7.8,0.441,2.1,4.3,0.494,1.3,3.5,0.375,1.3,1.8,0.691,0.5,2.1,2.5,1.8,0.9,0.2,1.1,2,9.4,,7.62,1,196,81,0
Michael Stewart\stewami01,1996-97,California,Pac-10,Forward,32,,20.6,2.6,5,0.522,2.6,5,0.522,0,0,,1.1,2.1,0.529,,,5,0.3,0.3,1.8,1.1,2.6,6.3,,10.03,4,208,104,0
Frank Kaminsky\kaminfr01,2014-15,Wisconsin,Big Ten,Center,39,39,33.6,6.8,12.5,0.547,5.8,9.9,0.581,1.1,2.6,0.416,4,5.1,0.78,1.5,6.7,8.2,2.6,0.8,1.5,1.6,1.7,18.8,,10.29,4,213,109,0
Sterling Brown\brownst02,2001-02,Washington,Pac-10,Guard,14,0,4.9,0.7,1.4,0.526,0.5,0.7,0.7,0.2,0.6,0.333,0.3,0.4,0.667,0.4,0.4,0.8,0.5,0.3,0,0.2,1.1,1.9,,10.1,2,193,86,0
Russ Smith\smithru01,2013-14,Louisville,AAC,Guard,37,36,29.3,6.1,13,0.468,4.2,8.1,0.517,1.9,4.9,0.387,4.1,5.9,0.705,0.8,2.5,3.3,4.6,2,0.1,2.8,2.5,18.2,,4.79,4,183,74,0
Othello Hunter\hunteot01,2007-08,Ohio State,Big Ten,Forward,37,37,27.3,4.3,7.2,0.596,4.2,6.9,0.607,0.1,0.2,0.25,1.3,2.4,0.545,2.5,4,6.5,0.8,0.6,1.5,1.4,2.4,9.9,,7.97,2,203,102,0
Darvin Ham\hamda01,1995-96,Texas Tech,SWC,Forward,32,32,23.5,3.6,6.2,0.581,3.6,6.2,0.584,0,0,0,1.9,4.3,0.442,,,5.7,1,0.6,0.3,1.7,2.3,9.1,,2.11,3,201,99,0
Cory Alexander\alexaco01,1994-95,Virginia,ACC,Guard,20,20,34.6,6,13.2,0.452,4.3,8.3,0.512,1.7,4.9,0.351,3.1,4.4,0.701,,,4.2,5.5,1.6,0.2,3.9,2,16.7,,9.94,4,185,83,0
Hollis Thompson\thompho01,2011-12,Georgetown,Big East,Forward,33,33,31.1,4.7,10.1,0.464,2.9,6,0.487,1.8,4.1,0.43,1.7,2.5,0.679,1.3,4.2,5.5,1.5,0.7,0.5,1.7,2.2,12.8,,7.69,3,203,96,0
Kobi Simmons\simmoko01,2016-17,Arizona,Pac-12,Guard,37,19,23.5,3,7.6,0.395,2.1,4.9,0.432,0.9,2.6,0.327,1.9,2.4,0.775,0.4,1.3,1.6,2,0.6,0.1,1.2,1.9,8.7,,7.63,1,196,79,0
Cartier Martin\martica01,2006-07,Kansas State,Big 12,Forward,35,18,27.5,5.6,12.2,0.46,3.4,6.5,0.527,2.2,5.8,0.386,3.6,4.5,0.799,2,2.5,4.4,1.3,0.7,0.2,1.7,2.7,17.1,,5.53,4,201,99,0
Alonzo Gee\geeal01,2008-09,Alabama,SEC,Forward,32,32,32.1,5.5,12.4,0.442,4.7,10.1,0.46,0.8,2.3,0.365,3.2,5,0.627,2.8,4.4,7.2,1.3,0.9,0.7,2.3,1.9,15,,3.99,4,198,99,0
Chuck Hayes\hayesch01,2004-05,Kentucky,SEC,Forward,34,34,29.3,4.2,8.3,0.509,4.2,8,0.522,0.1,0.3,0.182,2.4,3.3,0.73,3,4.7,7.7,2.3,1.8,1,1.9,2.2,10.9,,8.1,4,198,108,0
Deandre Ayton\aytonde01,2017-18,Arizona,Pac-12,Forward,35,35,33.5,7.9,12.9,0.612,7.5,11.9,0.635,0.3,1,0.343,4,5.5,0.733,3.4,8.2,11.6,1.6,0.6,1.9,2,2.3,20.1,,6.84,1,216,113,0
Damon Stoudamire\stoudda01,1994-95,Arizona,Pac-10,Guard,30,30,36.4,7.4,15.5,0.476,3.7,7.5,0.489,3.7,8,0.465,4.3,5.2,0.826,,,4.3,7.3,1.7,0,4.6,2,22.8,,10.39,4,178,77,0
Marcus Camby\cambyma01,1995-96,UMass,A-10,Center,33,30,30.6,7.8,16.3,0.477,7.8,16,0.484,0,0.2,0,4.9,7.1,0.7,,,8.2,1.8,1,3.9,2.5,2.6,20.5,,8.92,3,211,99,0
Curtis Borchardt\borchcu01,2001-02,Stanford,Pac-10,Center,29,29,30.9,5.9,10.2,0.576,5.5,9.3,0.593,0.4,0.9,0.407,4.8,7.1,0.67,3.8,7.7,11.4,2,0.6,2.9,2,2.8,16.9,,9.03,3,213,108,0
James Ennis\ennisja01,2012-13,Long Beach State,Big West,Guard,33,32,33.1,5.5,11.2,0.491,3.8,6.6,0.585,1.7,4.7,0.357,3.8,4.6,0.834,2,4.7,6.7,2.1,1.8,1.3,3,2.3,16.5,,1.92,2,201,95,0
Chris Duhon\duhonch01,2003-04,Duke,ACC,Guard,37,37,35.4,3.7,8.3,0.448,2.9,5.7,0.514,0.8,2.6,0.302,1.8,2.4,0.722,0.8,3.2,4.1,6.1,2.2,0.2,2.8,2.1,10,,10.86,4,185,83,0
Marshall Plumlee\plumlma02,2015-16,Duke,ACC,Center,36,36,30.5,2.9,4.3,0.688,2.9,4.3,0.688,0,0,,2.4,4.3,0.575,3.3,5.3,8.6,1.1,0.8,1.6,1.1,2.8,8.3,,10.59,4,213,115,0
Norris Cole\coleno01,2010-11,Cleveland State,Horizon,Guard,36,36,35.7,7,15.9,0.439,5.6,11.8,0.473,1.4,4.1,0.342,6.3,7.4,0.853,0.8,5.1,5.8,5.3,2.2,0.1,2.7,2.4,21.7,,1.74,4,188,77,0
Kelly Olynyk\olynyke01,2012-13,Gonzaga,WCC,Forward,32,27,26.4,6.7,10.7,0.629,6.4,9.8,0.66,0.3,0.9,0.3,4.1,5.3,0.776,2.4,4.9,7.3,1.7,0.7,1.1,2.4,2.3,17.8,,4.18,3,213,107,0
Jamil Wilson\wilsoja02,2013-14,Marquette,Big East,Forward,32,32,28.9,4.3,9.9,0.428,3.3,6.9,0.473,1,3.1,0.327,2.2,3.3,0.67,1.4,4.5,5.9,2.6,0.6,0.5,1.9,2.9,11.7,,6.61,4,201,104,1
Brandon Jennings\jennibr01,2003-04,Fort Wayne,Ind,Forward,22,1,11.9,0.7,2,0.333,0.3,1,0.318,0.4,1,0.348,0.5,0.5,0.833,0.7,1.3,2,0.5,0.3,0,0.6,0.9,2.2,,0.99,2,198,103,0
Desmond Penigar\penigde01,2002-03,Utah State,Big West,Forward,33,32,27.7,5.8,12.4,0.468,4.9,10,0.494,0.9,2.4,0.363,3.2,4.5,0.721,2.1,4.5,6.6,0.4,0.9,0.4,1.8,2.1,15.7,,-1.43,2,201,111,0
Etdrick Bohannon\bohanet01,1994-95,Tennessee,SEC,Forward,14,4,13,1.3,3.9,0.333,1.3,3.9,0.333,0,0,,1.4,2.6,0.528,,,4.2,0.6,0.1,0.9,1.9,2.1,3.9,,8.61,2,206,99,1
Laron Profit\profila01,1998-99,Maryland,ACC,Forward,34,,28.9,5.4,10.8,0.503,4.7,8.6,0.553,0.7,2.3,0.312,2.9,4.4,0.676,,,4.8,2.1,2,0.4,2.5,2.3,14.5,,9.1,4,196,92,0
Jason Terry\terryja01,1998-99,Arizona,Pac-10,Guard,29,,38.2,7.2,16.3,0.443,4.6,9.7,0.473,2.6,6.6,0.398,4.9,5.8,0.839,,,3.3,5.5,2.8,0.2,4.1,1.4,21.9,,8.31,4,188,79,0
Marcus Morris\morrima03,2010-11,Kansas,Big 12,Forward,38,35,28.3,6.3,11.1,0.57,5.6,9.1,0.62,0.7,2,0.342,3.9,5.7,0.688,2.6,5,7.6,1.6,0.8,0.6,1.8,2.6,17.2,,7.62,3,206,106,0
Sviatoslav Mykhailiuk\mykhasv01,2017-18,Kansas,Big 12,Guard,39,39,34.5,5.3,12.1,0.434,2.3,5.5,0.423,2.9,6.6,0.444,1.2,1.4,0.804,1.1,2.8,3.9,2.7,1.2,0.3,1.7,2.5,14.6,,11.87,4,203,88,0
Brad Miller\millebr01,1997-98,Purdue,Big Ten,Center,34,32,29.2,5.6,8.9,0.632,5.5,8.6,0.644,0.1,0.3,0.3,5.9,7.5,0.78,,,8.9,2.5,1.2,1.6,3,2.7,17.2,,9.23,4,211,110,0
Lindsey Hunter\hunteli01,1992-93,Jackson State,SWAC,Guard,34,,33.9,9.4,22.9,0.412,6.1,13.2,0.463,3.3,9.6,0.341,4.6,5.9,0.771,,,3.4,3.4,2.6,0.4,2.8,1.9,26.7,,-3.63,4,188,77,1
Keith McLeod\mcleoke01,2001-02,Bowling Green State,MAC,Guard,33,33,33.6,6.8,15,0.452,4.1,8.5,0.482,2.7,6.5,0.412,6.6,8.2,0.807,0.8,3.4,4.2,2.7,2,0.1,3.1,2.7,22.9,,1.46,4,188,85,0
D.J. White\whitedj01,2007-08,Indiana,Big Ten,Forward,33,33,33.5,6.5,10.8,0.605,6.5,10.7,0.607,0,0.1,0.333,4.3,6.2,0.689,3,7.3,10.3,0.8,0.8,1.6,1.9,2.5,17.4,,6.08,4,206,113,0
Austin Daye\dayeau01,2008-09,Gonzaga,WCC,Forward,34,33,26.3,4.7,9.8,0.477,3.6,7.3,0.494,1.1,2.5,0.429,2.3,3.2,0.706,1.1,5.8,6.8,1.1,0.7,2.1,2.1,2.9,12.7,,3.55,2,211,90,0
Nazr Mohammed\mohamna01,1997-98,Kentucky,SEC,Center,39,,,4.9,8.2,0.597,4.9,8.2,0.597,0,0,,2.3,3.5,0.652,,,7.2,0.7,0.9,1.9,,,12,,9.85,3,208,100,0
Robert Archibald\archiro01,2001-02,Illinois,Big Ten,Center,34,31,22.6,3.4,5.1,0.659,3.4,5.1,0.663,0,0,0,3.9,6,0.654,2.1,3.5,5.5,1.3,0.7,1.1,2,3.6,10.6,,9.94,4,211,113,0
Roshown McLeod\mcleoro01,1997-98,Duke,ACC,Forward,36,,,5.4,11,0.494,4.2,8.1,0.524,1.2,3,0.411,3.1,4.4,0.706,,,5.6,1.4,1.2,0.7,,,15.3,,9.33,4,203,100,1
Ronnie Price\pricero01,2004-05,Utah Valley,Ind,Guard,28,28,37.2,8.2,19.1,0.427,5.3,11.2,0.476,2.9,8,0.359,5.1,6.4,0.789,0.9,3.3,4.2,3,1.8,0.2,3,2.3,24.3,,,4,188,86,1
Jermaine Jackson\jacksje01,1998-99,Detroit,MW Coll,Guard,31,,34.9,4.2,9.8,0.43,3.5,7.4,0.465,0.8,2.4,0.32,4.7,6.3,0.749,,,6.4,4.5,1.2,0.2,2.9,1.8,13.9,,-0.14,4,193,92,0
Don MacLean\macledo01,1991-92,UCLA,Pac-10,Forward,32,32,32.3,7.2,14.2,0.504,7,13.7,0.51,0.2,0.5,0.353,6.2,6.7,0.921,,,7.8,2.1,0.5,0.2,2.6,2.3,20.7,,9.81,4,208,106,0
Isaiah Taylor\taylois01,2015-16,Texas,Big 12,Guard,33,33,30.9,4.8,11.5,0.42,4.2,9.6,0.44,0.6,1.8,0.311,4.8,5.9,0.811,0.4,2.4,2.8,5,0.9,0.2,1.8,2.7,15,,11.71,3,185,77,0
Kyle Singler\singlky01,2010-11,Duke,ACC,Forward,37,37,34.8,5.9,13.8,0.43,4.2,8.5,0.497,1.7,5.2,0.321,3.4,4.2,0.806,2.4,4.5,6.8,1.6,0.9,0.3,1.9,2.6,16.9,,8.31,4,203,104,0
Ryan Hollins\holliry01,2005-06,UCLA,Pac-10,Center,33,24,21.5,2.5,4.1,0.619,2.5,4.1,0.619,0,0,,2,3.3,0.602,2,2.8,4.8,0.3,0.2,0.9,1.2,2.5,7,,8.27,4,213,104,0
Aaron Gordon\gordoaa01,2013-14,Arizona,Pac-12,Forward,38,38,31.2,5,10.1,0.495,4.6,8.9,0.513,0.4,1.2,0.356,2,4.7,0.422,2.7,5.3,8,2,0.9,1,1.4,2.4,12.4,,9.04,1,206,102,0
Bobby Simmons\simmobo01,2000-01,DePaul,CUSA,Forward,29,28,33.8,5.1,11.5,0.447,3,5.8,0.524,2.1,5.7,0.37,4.3,5.3,0.8,2.6,5.9,8.6,2.5,0.8,0.1,2.1,3.3,16.7,,8.02,3,201,95,0
Yante Maten\matenya01,2017-18,Georgia,SEC,Forward,33,33,34.3,6.3,13.5,0.464,5.4,10.9,0.493,0.9,2.6,0.341,5.8,7.3,0.801,3.5,5.1,8.6,1.5,0.5,1.5,2,2.2,19.3,,8.87,4,203,108,0
Shai Gilgeous-Alexander\gilgesh01,2017-18,Kentucky,SEC,Guard,37,24,33.7,4.9,10.2,0.485,4.3,8.6,0.5,0.6,1.5,0.404,3.9,4.7,0.817,0.9,3.2,4.1,5.1,1.6,0.5,2.7,1.7,14.4,,10.73,1,198,81,0
Delonte West\westde01,2003-04,St. Joseph's,A-10,Guard,32,32,33.5,6.6,13,0.51,4.9,8.8,0.557,1.8,4.3,0.412,3.9,4.3,0.892,1.2,4.2,5.4,4.7,1.7,0.2,2.6,1.9,18.9,,4.97,3,193,81,0
Matt Maloney\malonma01,1994-95,Penn,Ivy,Guard,28,,31.6,5.1,11.2,0.459,2,4.1,0.491,3.1,7.1,0.439,1.5,2.1,0.695,,,2.8,4.3,1.8,0,2,1.3,14.9,,-5.38,4,190,87,1
Chinanu Onuaku\onuakch01,2015-16,Louisville,ACC,Forward,31,29,24.6,4.4,7.1,0.62,4.4,7.1,0.623,0,0,0,1.1,1.8,0.589,2.9,5.5,8.5,1.6,0.8,2,2.1,3,9.9,,7.74,2,208,104,0
Allan Ray\rayal01,2005-06,Villanova,Big East,Guard,32,32,32.1,5.8,14.9,0.389,2.5,5.9,0.416,3.3,9,0.372,3.5,3.9,0.889,0.6,3,3.6,1.8,1.2,0.1,1.8,2.4,18.5,,9.23,4,188,86,0
Emeka Okafor\okafoem01,2003-04,UConn,Big East,Center,36,36,32.4,7.3,12.1,0.599,7.3,12.1,0.599,0,0,,3.1,6.1,0.518,3.8,7.7,11.5,1,1,4.1,2.3,2.4,17.6,,7.77,3,208,114,0
Ryan Arcidiacono\arcidry01,2015-16,Villanova,Big East,Guard,40,39,32.1,4.1,9.3,0.445,2.2,4.5,0.5,1.9,4.8,0.394,2.3,2.8,0.836,0.4,2.6,2.9,4.2,1.4,0,1.5,1.5,12.5,,9.71,4,190,88,0
Chris Kaman\kamanch01,2002-03,Central Michigan,MAC,Center,31,31,34,7.9,12.6,0.622,7.9,12.6,0.622,0,0,,6.6,8.9,0.749,3.6,8.4,12,1.2,0.6,3.2,4.4,3.2,22.4,,1.79,3,213,121,0
Elias Harris\harriel01,2012-13,Gonzaga,WCC,Forward,34,33,27.8,5,9.9,0.501,4.7,8.5,0.555,0.2,1.4,0.17,4.4,5.7,0.768,2,5.4,7.4,1.6,1.2,0.6,1.8,2,14.6,,4.18,4,201,108,0
Anthony Parker\parkean01,1996-97,Bradley,MVC,Guard,21,20,34,5.2,12.2,0.424,3.8,7.5,0.51,1.4,4.8,0.29,4.8,6.7,0.721,,,5.3,3.4,1.8,0.5,2.7,1.7,16.6,,3.39,4,198,97,0
Vince Hunter\huntevi01,2014-15,UTEP,CUSA,Forward,33,30,28.5,5.5,10.5,0.526,5.4,10.2,0.53,0.1,0.3,0.4,3.8,6.3,0.599,2.7,6.6,9.2,1.7,1.2,1,2.8,3,14.9,,-0.51,2,203,92,0
Shandon Anderson\andersh01,1995-96,Georgia,SEC,Forward,31,,28.7,5.7,10.5,0.538,5.2,8.9,0.582,0.5,1.7,0.308,3,4.6,0.657,,,5.5,2.7,1.8,0.5,2.5,2.4,14.9,,8.13,4,198,94,0
Marcus Paige\paigema01,2015-16,UNC,ACC,Guard,34,34,31.6,4.3,10.9,0.397,2,4.4,0.46,2.3,6.5,0.355,2.4,3,0.796,0.4,2.1,2.5,3.7,1.1,0.4,1.2,1.5,13.4,,10.69,4,185,79,0
Alvin Williams\willial02,1996-97,Villanova,Big East,Guard,34,,34.2,5.8,12.1,0.481,4,7.1,0.56,1.9,5,0.368,3.6,4.8,0.742,,,5,3.8,1.8,0.4,2.7,2.5,17.1,,9.45,4,196,83,0
James Southerland\southja01,2012-13,Syracuse,Big East,Forward,34,11,29.5,4.7,10.5,0.45,2.3,4.3,0.524,2.5,6.2,0.398,1.3,1.7,0.789,1.3,3.9,5.2,1.1,1.4,0.8,1.1,2.3,13.3,,8.57,4,203,97,0
Trajan Langdon\langdtr01,1998-99,Duke,ACC,Guard,36,,31,5.3,11.5,0.462,2.2,4.4,0.497,3.1,7.1,0.441,3.6,4.2,0.842,,,3.4,1.9,1.4,0.1,1.8,2.3,17.3,,10.13,4,190,89,0
Gordon Hayward\haywago01,2009-10,Butler,Horizon,Forward,37,37,33.5,4.7,10.1,0.464,3.4,5.8,0.592,1.3,4.3,0.294,4.8,5.8,0.829,1.9,6.3,8.2,1.7,1.1,0.8,2.3,2.1,15.5,,5.08,2,203,93,0
Tony Wroten\wroteto01,2011-12,Washington,Pac-12,Guard,35,27,30.3,5.7,12.8,0.443,5.4,11.2,0.483,0.3,1.6,0.161,4.4,7.5,0.583,2.3,2.7,5,3.7,1.9,0.4,3.8,2.7,16,,5.27,1,196,92,0
Jordan Hill\hilljo01,2008-09,Arizona,Pac-10,Forward,34,34,35.7,7.4,13.8,0.537,7.4,13.8,0.537,0,0,,3.4,5.3,0.654,4.2,6.8,11,1.5,0.9,1.7,2.9,3,18.3,,8.8,3,208,106,0
Rajon Rondo\rondora01,2005-06,Kentucky,SEC,Guard,34,28,31,4.3,9,0.482,3.8,7,0.54,0.5,1.9,0.273,2,3.5,0.571,1.1,5.1,6.1,4.9,2,0.1,2.3,2.1,11.2,,8.88,2,185,77,0
Alec Burks\burksal01,2010-11,Colorado,Big 12,Guard,38,37,31.4,6.6,14.1,0.469,5.9,11.6,0.508,0.7,2.5,0.292,6.6,7.9,0.825,2.4,4.1,6.5,2.9,1.1,0.3,2.6,2.3,20.5,,5.61,2,198,88,0
Jake Voskuhl\voskuja01,1999-00,UConn,Big East,Center,34,,22.9,3.2,5.6,0.571,3.2,5.6,0.571,0,0,,2.1,3.1,0.683,,,6.4,1.1,0.5,1.4,1.8,2.7,8.5,,7.58,4,211,111,0
Tyler Honeycutt\honeyty01,2010-11,UCLA,Pac-10,Forward,33,33,35,4.4,10.8,0.406,2.7,6.2,0.438,1.7,4.6,0.362,2.4,3.2,0.736,1.5,5.7,7.2,2.8,0.9,2,3,1.6,12.8,,7.93,2,206,81,0
Tyronn Lue\luety01,1997-98,Nebraska,Big 12,Guard,32,,,7.5,17.1,0.439,5.1,10.6,0.479,2.4,6.5,0.373,3.8,4.5,0.828,,,4.3,4.8,2,0.1,,,21.2,,5.63,3,183,79,0
Grant Jerrett\jerregr01,2012-13,Arizona,Pac-12,Forward,34,2,17.8,1.9,4.5,0.409,0.9,2.2,0.413,0.9,2.3,0.405,0.5,0.6,0.818,1.1,2.5,3.6,0.5,0.5,1,0.6,1.3,5.2,,7.47,1,208,106,0
Brandon Roy\roybr01,2005-06,Washington,Pac-10,Guard,33,33,31.7,6.9,13.6,0.508,5.7,10.7,0.537,1.2,2.9,0.402,5.2,6.4,0.81,2.1,3.5,5.6,4.1,1.4,0.8,2.3,2.5,20.2,,5.96,4,198,97,0
Todd Fuller\fulleto02,1995-96,NC State,ACC,Center,31,31,33.7,7.3,14.4,0.506,6.7,13,0.52,0.5,1.4,0.372,5.9,7.4,0.799,,,9.9,1.3,0.3,1.8,2.3,1.5,20.9,,7.98,4,211,115,0
Renaldo Major\majorre01,2003-04,Fresno State,WAC,Guard,13,7,26.7,3.6,8.8,0.412,2.8,6.5,0.435,0.8,2.2,0.345,2.7,3.5,0.778,0.8,2.6,3.5,1.1,0.7,0.2,1.8,1.8,10.7,,5.11,2,201,90,0
Jamaal Magloire\magloja01,1999-00,Kentucky,SEC,Center,33,,29.6,4.5,9,0.5,4.5,9,0.5,0,0,,4.2,6.2,0.685,,,9.1,0.5,0.5,1.7,2.9,2.8,13.2,,12.71,4,211,117,0
Jaylen Brown\brownja02,2015-16,California,Pac-12,Forward,34,34,27.6,4.8,11.1,0.431,3.9,8.1,0.482,0.9,3,0.294,4.2,6.4,0.654,1.1,4.3,5.4,2,0.8,0.6,3.1,3.2,14.6,,7.87,1,201,102,0
Travis Knight\knightr01,1995-96,UConn,Big East,Center,34,33,25.1,3.7,7.1,0.521,3.7,7.1,0.521,0,0,,1.7,2.5,0.694,,,9.3,2.1,0.7,2,2.3,2.4,9.1,,8.19,4,213,106,0
DeMarcus Cousins\couside01,2009-10,Kentucky,SEC,Forward,38,37,23.5,5.4,9.7,0.558,5.4,9.6,0.565,0,0.2,0.167,4.3,7.1,0.604,4.1,5.8,9.8,1,1,1.8,2.1,3.2,15.1,,6.82,1,211,122,0
Dan Langhi\langhda01,1999-00,Vanderbilt,SEC,Forward,30,,34.4,7.4,15.5,0.477,5.5,10.7,0.511,1.9,4.8,0.403,5.4,6.2,0.871,,,6,0.8,0.4,0.3,1.8,1.9,22.1,,7.54,4,211,99,0
Kevin Jones\joneske01,2004-05,Bradley,MVC,Guard,8,0,1.1,0,0.1,0,0,0,,0,0.1,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0,,4.55,2,185,88,0
Elijah Millsap\millsel01,2009-10,Alabama-Birmingham,CUSA,Guard,34,34,33.1,5.4,12.3,0.435,4.8,10,0.481,0.6,2.3,0.241,4.8,6.9,0.695,2.7,6.8,9.5,1.8,1.6,0.3,3.5,3.3,16.1,,2.9,3,198,95,1
Steve Nash*\nashst01,1995-96,Santa Clara,WCC,Guard,29,,33.8,5.7,13.1,0.43,3.5,6.8,0.51,2.2,6.3,0.344,3.5,3.9,0.894,,,3.6,6,1.3,0,3.6,1.5,17,,4.09,4,190,88,0
Grayson Allen\allengr01,2017-18,Duke,ACC,Guard,37,37,35.6,4.9,11.7,0.418,2.1,4.2,0.503,2.8,7.5,0.37,2.9,3.4,0.85,0.5,2.8,3.3,4.6,1.7,0.1,2.1,2.1,15.5,,9.71,4,193,88,0
Kirk Snyder\snydeki01,2003-04,Nevada,WAC,Guard,34,33,31.7,6.1,14.3,0.431,4.6,9.7,0.47,1.6,4.6,0.348,4.9,6.7,0.731,1.9,3.8,5.7,3.4,1,0.6,3.5,2.1,18.8,,5.82,3,198,102,0
JaVale McGee\mcgeeja01,2007-08,Nevada,WAC,Forward,33,31,27.3,5.7,10.8,0.529,5.3,9.5,0.556,0.4,1.3,0.333,2.2,4.3,0.525,2.5,4.8,7.3,0.6,0.8,2.8,2.4,2.5,14.1,,-0.11,2,213,107,0
Nick Johnson\johnsni01,2013-14,Arizona,Pac-12,Guard,38,38,33.1,5.4,12.5,0.432,3.8,8,0.469,1.6,4.4,0.367,3.8,4.9,0.781,0.8,3.2,4.1,2.8,1.1,0.7,1.7,2,16.3,,9.04,3,190,90,0
Melvin Ely\elyme01,2001-02,Fresno State,WAC,Center,28,28,35.7,8.8,15.6,0.563,8.8,15.6,0.564,0,0,0,5.8,7.8,0.735,3.2,5.9,9.1,1.8,0.7,3.1,2.6,2.4,23.3,,5.2,4,208,117,0
John Salmons\salmojo01,2001-02,Miami (FL),Big East,Guard,32,32,33.7,4.3,9.3,0.461,3.6,7.1,0.509,0.7,2.2,0.31,3.8,4.6,0.842,1.8,4.1,6,6.1,1.8,0.6,3.7,2.3,13.1,,5.52,4,201,95,0
